@cube
layout n08_ckt_CDNS_560242955921
B [(16, 0), (96, 0), (96, 192), (16, 192), (16, 0)] [10,0]
B [(112, 0), (192, 0), (192, 192), (112, 192), (112, 0)] [10,0]
B [(-80, 0), (0, 0), (0, 192), (-80, 192), (-80, 0)] [10,0]
B [(96, 0), (112, 0), (112, 192), (96, 192), (96, 0)] [10,0]
B [(0, 0), (16, 0), (16, 192), (0, 192), (0, 0)] [10,0]
B [(96, -56), (112, -56), (112, 0), (96, 0), (96, -56)] [30,0]
B [(0, -56), (16, -56), (16, 0), (0, 0), (0, -56)] [30,0]
B [(96, 192), (112, 192), (112, 356), (96, 356), (96, 192)] [30,0]
B [(0, 192), (16, 192), (16, 356), (0, 356), (0, 192)] [30,0]
B [(96, 0), (112, 0), (112, 192), (96, 192), (96, 0)] [30,0]
B [(0, 0), (16, 0), (16, 192), (0, 192), (0, 0)] [30,0]
B [(-13, 255), (125, 255), (125, 305), (-13, 305), (-13, 255)] [61,0]
B [(127, 4), (177, 4), (177, 192), (127, 192), (127, 4)] [61,0]
B [(31, 4), (81, 4), (81, 192), (31, 192), (31, 4)] [61,0]
B [(-65, 4), (-15, 4), (-15, 192), (-65, 192), (-65, 4)] [61,0]
B [(40, 264), (72, 264), (72, 296), (40, 296), (40, 264)] [245,0]
B [(40, 135), (72, 135), (72, 167), (40, 167), (40, 135)] [245,0]
B [(40, 29), (72, 29), (72, 61), (40, 61), (40, 29)] [245,0]
B [(136, 135), (168, 135), (168, 167), (136, 167), (136, 135)] [245,0]
B [(136, 29), (168, 29), (168, 61), (136, 61), (136, 29)] [245,0]
B [(-56, 135), (-24, 135), (-24, 167), (-56, 167), (-56, 135)] [245,0]
B [(-56, 29), (-24, 29), (-24, 61), (-56, 61), (-56, 29)] [245,0]
B [(-132, -61), (244, -61), (244, 356), (-132, 356), (-132, -61)] [40,0]
B [(132, 0), (172, 0), (172, 192), (132, 192), (132, 0)] [59,0]
B [(36, 0), (76, 0), (76, 192), (36, 192), (36, 0)] [59,0]
B [(-60, 0), (-20, 0), (-20, 192), (-60, 192), (-60, 0)] [59,0]
B [(0, 260), (112, 260), (112, 300), (0, 300), (0, 260)] [208,0]
B [(-752, -56), (864, -56), (864, 356), (-752, 356), (-752, -56)] [89,194]
B [(-125, -80), (237, -80), (237, 380), (-125, 380), (-125, -80)] [159,157]
B [(-780, 403), (892, 403), (892, 413), (-780, 413), (-780, 403)] [13,50]
B [(-780, 355), (892, 355), (892, 365), (-780, 365), (-780, 355)] [13,50]
B [(-780, 307), (892, 307), (892, 317), (-780, 317), (-780, 307)] [13,50]
B [(-780, 259), (892, 259), (892, 269), (-780, 269), (-780, 259)] [13,50]
B [(-780, 211), (892, 211), (892, 221), (-780, 221), (-780, 211)] [13,50]
B [(-780, 163), (892, 163), (892, 173), (-780, 173), (-780, 163)] [13,50]
B [(-780, 115), (892, 115), (892, 125), (-780, 125), (-780, 115)] [13,50]
B [(-780, 67), (892, 67), (892, 77), (-780, 77), (-780, 67)] [13,50]
B [(-780, 19), (892, 19), (892, 29), (-780, 29), (-780, 19)] [13,50]
B [(-780, -29), (892, -29), (892, -19), (-780, -19), (-780, -29)] [13,50]
B [(-780, -77), (892, -77), (892, -67), (-780, -67), (-780, -77)] [13,50]
B [(-780, -125), (892, -125), (892, -115), (-780, -115), (-780, -125)] [13,50]
B [(-780, -144), (892, -144), (892, 432), (-780, 432), (-780, -144)] [127,2]
